sma_slow,sma_mid,sma_fast,atr,lowside,highside,rsi_filter,k_period,d_period,rsi_period,stoch_period,sma_filter,Drawd,Total trade,PnL,SQN
7,26,800,7,3.4,2.1,9,17,29,11,15,1600,0,0,0,0
7,26,800,7,3.4,2.1,9,20,2,11,15,1600,4.872904674,2,0,-1.066028795
7,26,800,7,3.4,2.1,9,20,5,11,15,1600,3.776800811,3,0,0.078941777
7,26,800,7,3.4,2.1,9,20,8,11,15,1600,1.24430225,1,0,0
7,26,800,7,3.4,2.1,9,20,11,11,15,1600,0,0,0,0
7,26,800,7,3.4,2.1,9,20,14,11,15,1600,3.189392753,1,0,0
7,26,800,7,3.4,2.1,9,20,17,11,15,1600,0,0,0,0
7,26,800,7,3.4,2.1,9,20,20,11,15,1600,0,0,0,0
7,26,800,7,3.4,2.1,9,20,23,11,15,1600,3.189392753,1,0,0
7,26,800,7,3.4,2.1,9,20,26,11,15,1600,3.189392753,1,0,0
7,26,800,7,3.4,2.1,9,20,29,11,15,1600,3.189392753,1,0,0
7,26,800,7,3.4,2.1,9,23,2,11,15,1600,3.148227646,1,0,0
7,26,800,7,3.4,2.1,9,23,5,11,15,1600,4.080626831,4,0,-0.554728932
7,26,800,7,3.4,2.1,9,23,8,11,15,1600,1.748608492,3,0,5.474472399
7,26,800,7,3.4,2.1,9,23,11,11,15,1600,0.326104402,1,0,0
7,26,800,7,3.4,2.1,9,23,14,11,15,1600,0,0,0,0
7,26,800,7,3.4,2.1,9,23,17,11,15,1600,1.748608492,2,0,3.771656874
7,26,800,7,3.4,2.1,9,23,20,11,15,1600,0,0,0,0
7,26,800,7,3.4,2.1,9,23,23,11,15,1600,0,0,0,0
7,26,800,7,3.4,2.1,9,23,26,11,15,1600,0,0,0,0
7,26,800,7,3.4,2.1,9,23,29,11,15,1600,0,0,0,0
7,26,800,7,3.4,2.1,9,26,2,11,15,1600,6.492379219,3,0,0.825904352
7,26,800,7,3.4,2.1,9,26,5,11,15,1600,1.24430225,2,0,3.651239411
7,26,800,7,3.4,2.1,9,26,8,11,15,1600,0,0,0,0
7,26,800,7,3.4,2.1,9,26,11,11,15,1600,0.814392313,1,0,0
7,26,800,7,3.4,2.1,9,26,14,11,15,1600,0,0,0,0
7,26,800,7,3.4,2.1,9,26,17,11,15,1600,0,0,0,0
7,26,800,7,3.4,2.1,9,26,20,11,15,1600,0,0,0,0
7,26,800,7,3.4,2.1,9,26,23,11,15,1600,0,0,0,0
7,26,800,7,3.4,2.1,9,26,26,11,15,1600,0,0,0,0
7,26,800,7,3.4,2.1,9,26,29,11,15,1600,0,0,0,0
7,26,800,7,3.4,2.1,9,29,2,11,15,1600,4.57534793,2,0,-0.193373299
7,26,800,7,3.4,2.1,9,29,5,11,15,1600,0,0,0,0
7,26,800,7,3.4,2.1,9,29,8,11,15,1600,7.092833209,2,0,-8.097752743
7,26,800,7,3.4,2.1,9,29,11,11,15,1600,4.57534793,1,0,0
7,26,800,7,3.4,2.1,9,29,14,11,15,1600,0,0,0,0
7,26,800,7,3.4,2.1,9,29,17,11,15,1600,0,0,0,0
7,26,800,7,3.4,2.1,9,29,20,11,15,1600,0,0,0,0
7,26,800,7,3.4,2.1,9,29,23,11,15,1600,0,0,0,0
7,26,800,7,3.4,2.1,9,29,26,11,15,1600,0,0,0,0
7,26,800,7,3.4,2.1,9,29,29,11,15,1600,0,0,0,0
7,26,950,1,3.4,2.1,1,2,2,11,15,1600,24.91317261,164.5,0,-0.090641204
7,26,950,1,3.4,2.1,1,2,5,11,15,1600,17.43857856,135,0,2.787480722
7,26,950,1,3.4,2.1,1,2,8,11,15,1600,16.80056521,102.5,0,0.922000189
7,26,950,1,3.4,2.1,1,2,11,11,15,1600,43.46067497,102,0,-1.477920651
7,26,950,1,3.4,2.1,1,2,14,11,15,1600,31.7681765,80,0,-0.702924676
7,26,950,1,3.4,2.1,1,2,17,11,15,1600,35.24190784,79,0,-0.575577142
7,26,950,1,3.4,2.1,1,2,20,11,15,1600,45.32386393,78,0,-0.889921913
7,26,950,1,3.4,2.1,1,2,23,11,15,1600,42.93360502,84,0,-0.675435665
15,29,800,5,3.4,2.1,1,8,26,11,15,1600,16.75649972,94,0,0.843578747
7,26,950,1,3.4,2.1,1,2,29,11,15,1600,38.052633,86,0,-0.978872916
7,26,950,1,3.4,2.1,1,5,2,11,15,1600,14.18868228,91,0,0.919094355
7,26,950,1,3.4,2.1,1,5,5,11,15,1600,28.59639724,134.5,0,-0.388439907
7,26,950,1,3.4,2.1,1,5,8,11,15,1600,39.28519672,111.5,0,-0.06805399
7,26,950,1,3.4,2.1,1,5,11,11,15,1600,24.68308931,99,0,0.660493176
7,26,950,1,3.4,2.1,1,5,14,11,15,1600,28.40629922,96,0,0.90883101
7,26,950,1,3.4,2.1,1,5,17,11,15,1600,41.42046365,99,0,-0.14315127
7,26,950,1,3.4,2.1,1,5,20,11,15,1600,34.45571534,95,0,0.313202605
7,26,950,1,3.4,2.1,1,5,23,11,15,1600,20.29488466,93,0,0.488323371
15,29,800,6,3.4,2.1,1,8,26,11,15,1600,16.35097065,94,0,0.832953551
7,26,950,1,3.4,2.1,1,5,29,11,15,1600,18.58106008,93,0,0.272137213
7,26,950,1,3.4,2.1,1,8,2,11,15,1600,18.09375268,104.5,0,0.828547147
7,26,950,1,3.4,2.1,1,8,5,11,15,1600,21.37906896,100,0,1.360486463
7,26,950,1,3.4,2.1,1,8,8,11,15,1600,18.17566054,101,0,1.069167107
7,26,950,1,3.4,2.1,1,8,11,11,15,1600,29.99761451,96,0,-1.207866283
7,26,950,1,3.4,2.1,1,8,14,11,15,1600,30.55110958,100,0,0.866735463
7,26,950,1,3.4,2.1,1,8,17,11,15,1600,10.4297871,102,0,1.643227174
7,26,950,1,3.4,2.1,1,8,20,11,15,1600,20.5795957,99,0,0.671565837
7,26,950,1,3.4,2.1,1,8,23,11,15,1600,25.15028546,94,0,-0.687709233
15,29,800,7,3.4,2.1,1,8,26,11,15,1600,15.96446862,94,0,0.829346679
7,26,950,1,3.4,2.1,1,8,29,11,15,1600,35.53680198,96,0,-0.727778305
7,26,950,1,3.4,2.1,1,11,2,11,15,1600,9.951547862,81,0,1.998365738
7,26,950,1,3.4,2.1,1,11,5,11,15,1600,20.73560341,96,0,0.984371206
7,26,950,1,3.4,2.1,1,11,8,11,15,1600,29.85476383,98,0,0.612976521
7,26,950,1,3.4,2.1,1,11,11,11,15,1600,10.3309197,92,0,2.723533021
7,26,950,1,3.4,2.1,1,11,14,11,15,1600,22.98569975,96,0,-1.088580432
7,26,950,1,3.4,2.1,1,11,17,11,15,1600,42.65413431,94,0,-1.153802032
7,26,950,1,3.4,2.1,1,11,20,11,15,1600,40.98979015,103,0,-0.873678296
7,26,950,1,3.4,2.1,1,11,23,11,15,1600,35.25782127,98,0,-0.573986339
15,29,800,5,3.4,2.1,1,17,26,11,15,1600,17.32910748,74,0,0.82906343
7,26,950,1,3.4,2.1,1,11,29,11,15,1600,47.12481815,93,0,-1.897663241
7,26,950,1,3.4,2.1,1,14,2,11,15,1600,47.2912354,101,0,-1.214060303
7,26,950,1,3.4,2.1,1,14,5,11,15,1600,37.09291561,96,0,-1.033236456
7,26,950,1,3.4,2.1,1,14,8,11,15,1600,29.28869594,93,0,-0.40497818
7,26,950,1,3.4,2.1,1,14,11,11,15,1600,36.70246269,86,0,-1.057129972
7,26,950,1,3.4,2.1,1,14,14,11,15,1600,39.72732101,89,0,-0.993271908
7,26,950,1,3.4,2.1,1,14,17,11,15,1600,26.70159787,85,0,-1.168235059
7,26,950,1,3.4,2.1,1,14,20,11,15,1600,19.56387143,75,0,-0.380775677
7,26,950,1,3.4,2.1,1,14,23,11,15,1600,9.809219691,84,0,0.955380289
7,26,800,3,3.4,2.1,1,14,26,11,15,1600,18.45689535,88,0,0.791428093
7,26,950,1,3.4,2.1,1,14,29,11,15,1600,22.84332033,76,0,0.101599167
7,26,950,1,3.4,2.1,1,17,2,11,15,1600,23.58393381,88,0,-0.400813578
7,26,950,1,3.4,2.1,1,17,5,11,15,1600,36.917086,90,0,-0.792988221
7,26,950,1,3.4,2.1,1,17,8,11,15,1600,49.0112201,92,0,-1.44326038
7,26,950,1,3.4,2.1,1,17,11,11,15,1600,23.12524645,76,0,-0.638994589
7,26,950,1,3.4,2.1,1,17,14,11,15,1600,12.95953776,77,0,-0.064449252
7,26,950,1,3.4,2.1,1,17,17,11,15,1600,15.82949808,71,0,-0.007027822
7,26,950,1,3.4,2.1,1,17,20,11,15,1600,13.53954443,74,0,0.27572551
7,26,950,1,3.4,2.1,1,17,23,11,15,1600,40.32868633,77,0,-0.880995497
15,29,950,3,3.4,2.1,1,20,26,11,15,1600,20.273023,71,0,0.761139101
7,26,950,1,3.4,2.1,1,17,29,11,15,1600,36.39099887,70,0,-0.785931791
7,26,950,1,3.4,2.1,1,20,2,11,15,1600,12.81116848,77,0,0.670395273
7,26,950,1,3.4,2.1,1,20,5,11,15,1600,32.13460108,85,0,-0.34930452
7,26,950,1,3.4,2.1,1,20,8,11,15,1600,64.91874897,90,0,-1.779498997
7,26,950,1,3.4,2.1,1,20,11,11,15,1600,27.10332523,87,0,-0.503990878
7,26,950,1,3.4,2.1,1,20,14,11,15,1600,28.07364621,57,0,-1.107406352
7,26,950,1,3.4,2.1,1,20,17,11,15,1600,31.38572984,70,0,-0.662976001
7,26,950,1,3.4,2.1,1,20,20,11,15,1600,26.54687801,68,0,-0.460781585
7,26,950,1,3.4,2.1,1,20,23,11,15,1600,34.05798356,65,0,-0.57436561
15,26,950,3,3.4,2.1,1,8,26,11,15,1600,19.87549257,93,0,0.755131735
7,26,950,1,3.4,2.1,1,20,29,11,15,1600,14.58690884,73,0,0.59685722
7,26,950,1,3.4,2.1,1,23,2,11,15,1600,35.6704559,95,0,-1.05459205
7,26,950,1,3.4,2.1,1,23,5,11,15,1600,34.15611354,100,0,-0.457460105
7,26,950,1,3.4,2.1,1,23,8,11,15,1600,32.33464852,88,0,-1.037644809
7,26,950,1,3.4,2.1,1,23,11,11,15,1600,22.53302004,77,0,0.0884922
7,26,950,1,3.4,2.1,1,23,14,11,15,1600,26.30699877,80,0,-0.494718019
7,26,950,1,3.4,2.1,1,23,17,11,15,1600,27.72479246,74,0,0.220807363
7,26,950,1,3.4,2.1,1,23,20,11,15,1600,30.53948253,80,0,-0.385627344
7,26,950,1,3.4,2.1,1,23,23,11,15,1600,31.6057478,66,0,-0.728818698
7,26,950,1,3.4,2.1,3,17,26,11,15,1600,6.076509546,12,0,0.726753056
7,26,950,1,3.4,2.1,1,23,29,11,15,1600,34.51882163,82,0,-0.688277772
7,26,950,1,3.4,2.1,1,26,2,11,15,1600,32.96323582,105,0,0.052603668
7,26,950,1,3.4,2.1,1,26,5,11,15,1600,37.26216907,101,0,-0.661732244
7,26,950,1,3.4,2.1,1,26,8,11,15,1600,22.89819711,87,0,0.047458889
7,26,950,1,3.4,2.1,1,26,11,11,15,1600,27.53028825,83,0,0.527277959
7,26,950,1,3.4,2.1,1,26,14,11,15,1600,32.18927273,73,0,-0.117891487
7,26,950,1,3.4,2.1,1,26,17,11,15,1600,30.19304887,82,0,-0.307630266
7,26,950,1,3.4,2.1,1,26,20,11,15,1600,39.1015836,83,0,-1.177481497
7,26,950,1,3.4,2.1,1,26,23,11,15,1600,33.1426895,78,0,-2.029723964
7,29,950,1,3.4,2.1,3,17,26,11,15,1600,6.076509546,12,0,0.726753056
7,26,950,1,3.4,2.1,1,26,29,11,15,1600,32.27026366,58,0,-1.17207023
7,26,950,1,3.4,2.1,1,29,2,11,15,1600,56.09094785,91,0,-1.907789105
7,26,950,1,3.4,2.1,1,29,5,11,15,1600,36.68991728,106,0,-0.559673911
7,26,950,1,3.4,2.1,1,29,8,11,15,1600,36.31777245,89,0,-0.865599899
7,26,950,1,3.4,2.1,1,29,11,11,15,1600,43.35553159,80,0,-2.23968312
7,26,950,1,3.4,2.1,1,29,14,11,15,1600,22.41206561,81,0,0.308131156
7,26,950,1,3.4,2.1,1,29,17,11,15,1600,19.48964568,79,0,0.688678384
7,26,950,1,3.4,2.1,1,29,20,11,15,1600,18.73004605,84,0,0.038062213
7,26,950,1,3.4,2.1,1,29,23,11,15,1600,50.98279995,41.5,0,-1.386384506
15,26,950,3,3.4,2.1,1,20,26,11,15,1600,17.2565631,73,0,0.726519174
7,26,950,1,3.4,2.1,1,29,29,11,15,1600,21.75222425,69,0,-0.260851457
7,26,950,1,3.4,2.1,3,2,2,11,15,1600,8.00067348,35,0,0.024308093
7,26,950,1,3.4,2.1,3,2,5,11,15,1600,2.457119968,6,0,3.094540361
7,26,950,1,3.4,2.1,3,2,8,11,15,1600,3.010873718,5,0,0.742401702
7,26,950,1,3.4,2.1,3,2,11,11,15,1600,1.199804097,5,0,3.05169783
7,26,950,1,3.4,2.1,3,2,14,11,15,1600,29.20024029,5,0,-0.658089107
7,26,950,1,3.4,2.1,3,2,17,11,15,1600,28.04576711,3,0,-1.064419882
7,26,950,1,3.4,2.1,3,2,20,11,15,1600,28.70104667,8,0,-0.599520879
7,26,950,1,3.4,2.1,3,2,23,11,15,1600,30.33664171,7,0,-0.824610858
7,26,950,1,3.4,2.1,3,2,26,11,15,1600,29.91053044,6,0,-0.703651411
7,26,950,1,3.4,2.1,3,2,29,11,15,1600,2.731011017,4,0,0.16329645
7,26,950,1,3.4,2.1,3,5,2,11,15,1600,8.154335805,14,0,0.001115521
7,26,950,1,3.4,2.1,3,5,5,11,15,1600,11.25078473,7,0,-1.646596444
7,26,950,1,3.4,2.1,3,5,8,11,15,1600,28.3901666,8,0,-0.83936003
7,26,950,1,3.4,2.1,3,5,11,11,15,1600,3.928740145,6,0,0.750826974
7,26,950,1,3.4,2.1,3,5,14,11,15,1600,8.303301266,12,0,-0.228173262
7,26,950,1,3.4,2.1,3,5,17,11,15,1600,9.970898508,13,0,-0.223127318
7,26,950,1,3.4,2.1,3,5,20,11,15,1600,7.093002378,11,0,-0.139242569
7,26,950,1,3.4,2.1,3,5,23,11,15,1600,10.15445435,10,0,-0.762045324
15,26,800,7,3.4,2.1,1,17,26,11,15,1600,20.82426501,78,0,0.700236157
7,26,950,1,3.4,2.1,3,5,29,11,15,1600,7.548831143,11,0,-0.706541208
7,26,950,1,3.4,2.1,3,8,2,11,15,1600,12.47885398,15,0,-1.257021411
7,26,950,1,3.4,2.1,3,8,5,11,15,1600,8.265398456,11,0,0.063080516
7,26,950,1,3.4,2.1,3,8,8,11,15,1600,3.911077907,10,0,1.311485049
7,26,950,1,3.4,2.1,3,8,11,11,15,1600,9.962322326,9,0,-0.639228467
7,26,950,1,3.4,2.1,3,8,14,11,15,1600,26.82635126,11,0,-0.787457147
7,26,950,1,3.4,2.1,3,8,17,11,15,1600,7.594598247,12,0,2.008204596
7,26,950,1,3.4,2.1,3,8,20,11,15,1600,6.794265494,13,0,-0.67078095
7,26,950,1,3.4,2.1,3,8,23,11,15,1600,9.778737835,13,0,-0.451889463
15,26,950,7,3.4,2.1,3,20,26,11,15,1600,9.031480108,21,0,0.695276274
7,26,950,1,3.4,2.1,3,8,29,11,15,1600,5.883762217,12,0,-0.523436921
7,26,950,1,3.4,2.1,3,11,2,11,15,1600,6.604063091,18,0,0.960626301
7,26,950,1,3.4,2.1,3,11,5,11,15,1600,1.577289366,9,0,5.08115621
7,26,950,1,3.4,2.1,3,11,8,11,15,1600,8.836992714,10,0,0.314003657
7,26,950,1,3.4,2.1,3,11,11,11,15,1600,6.213714274,17,0,1.756463562
7,26,950,1,3.4,2.1,3,11,14,11,15,1600,9.438060544,12,0,-0.534707379
7,26,950,1,3.4,2.1,3,11,17,11,15,1600,13.76334485,11,0,-1.608028581
7,26,950,1,3.4,2.1,3,11,20,11,15,1600,8.444814312,8,0,-1.116006305
7,26,950,1,3.4,2.1,3,11,23,11,15,1600,29.64069457,14,0,-1.204060827
15,29,950,7,3.4,2.1,3,20,26,11,15,1600,9.031480108,21,0,0.695276274
7,26,950,1,3.4,2.1,3,11,29,11,15,1600,8.766885428,8,0,-1.042662185
7,26,950,1,3.4,2.1,3,14,2,11,15,1600,13.74173657,19,0,-0.256507425
7,26,950,1,3.4,2.1,3,14,5,11,15,1600,6.74852548,4,0,-0.750213498
7,26,950,1,3.4,2.1,3,14,8,11,15,1600,9.485775272,8,0,-1.431092514
7,26,950,1,3.4,2.1,3,14,11,11,15,1600,7.770765388,8,0,-0.029450346
7,26,950,1,3.4,2.1,3,14,14,11,15,1600,28.54891517,15,0,-1.082569996
7,26,950,1,3.4,2.1,3,14,17,11,15,1600,13.35585594,20,0,-1.126278539
7,26,950,1,3.4,2.1,3,14,20,11,15,1600,11.76617782,17,0,-1.053423081
7,26,950,1,3.4,2.1,3,14,23,11,15,1600,18.21345485,16,0,-1.610138461
7,29,800,3,3.4,2.1,1,14,26,11,15,1600,17.7389012,87,0,0.660954334
7,26,950,1,3.4,2.1,3,14,29,11,15,1600,11.28017824,19,0,-0.407528465
7,26,950,1,3.4,2.1,3,17,2,11,15,1600,15.58607154,24,0,-1.201142533
7,26,950,1,3.4,2.1,3,17,5,11,15,1600,28.90891216,11,0,-0.983400783
7,26,950,1,3.4,2.1,3,17,8,11,15,1600,31.38591385,10,0,-1.101307726
7,26,950,1,3.4,2.1,3,17,11,11,15,1600,17.48357333,18,0,-1.573189242
7,26,950,1,3.4,2.1,3,17,14,11,15,1600,8.743700737,14,0,-0.760975684
7,26,950,1,3.4,2.1,3,17,17,11,15,1600,6.807756853,10,0,-1.133042033
7,26,950,1,3.4,2.1,3,17,20,11,15,1600,8.477238916,12,0,-0.524055168
7,26,950,1,3.4,2.1,3,17,23,11,15,1600,6.695402249,13,0,0.958647559
7,29,950,3,3.4,2.1,1,14,26,11,15,1600,19.5569471,86,0,0.649848513
7,26,950,1,3.4,2.1,3,17,29,11,15,1600,5.415650312,11,0,0.90337316
7,26,950,1,3.4,2.1,3,20,2,11,15,1600,18.40577671,18,0,-1.58202487
7,26,950,1,3.4,2.1,3,20,5,11,15,1600,18.46611651,6,0,-1.501634709
7,26,950,1,3.4,2.1,3,20,8,11,15,1600,41.30524423,9,0,-1.740039729
7,26,950,1,3.4,2.1,3,20,11,11,15,1600,28.48029019,15,0,-1.54779324
7,26,950,1,3.4,2.1,3,20,14,11,15,1600,8.142116638,7,0,-0.870549946
7,26,950,1,3.4,2.1,3,20,17,11,15,1600,20.65564881,10,0,-2.315911635
7,26,950,1,3.4,2.1,3,20,20,11,15,1600,5.313228707,8,0,0.10206792
7,26,950,1,3.4,2.1,3,20,23,11,15,1600,7.364133611,11,0,-0.233226848
7,26,800,7,3.4,2.1,1,14,26,11,15,1600,17.25502907,88,0,0.641314109
7,26,950,1,3.4,2.1,3,20,29,11,15,1600,10.12205636,8,0,0.35642947
7,26,950,1,3.4,2.1,3,23,2,11,15,1600,17.37767002,16,0,-1.948901529
7,26,950,1,3.4,2.1,3,23,5,11,15,1600,34.50209978,12,0,-1.052866007
7,26,950,1,3.4,2.1,3,23,8,11,15,1600,3.7485731,9,0,1.576153171
7,26,950,1,3.4,2.1,3,23,11,11,15,1600,3.974183358,6,0,-0.366585887
7,26,950,1,3.4,2.1,3,23,14,11,15,1600,3.764196624,6,0,0.880902154
7,26,950,1,3.4,2.1,3,23,17,11,15,1600,5.683096956,13,0,0.862076843
7,26,950,1,3.4,2.1,3,23,20,11,15,1600,3.603418033,11,0,0.877796533
7,26,950,1,3.4,2.1,3,23,23,11,15,1600,4.792207415,8,0,1.43237152
7,26,950,1,3.4,2.1,3,23,26,11,15,1600,4.508361511,8,0,0.99565955
7,26,950,1,3.4,2.1,3,23,29,11,15,1600,39.20647782,18,0,-0.913790015
7,26,950,1,3.4,2.1,3,26,2,11,15,1600,11.70953178,19,0,-0.432460296
7,26,950,1,3.4,2.1,3,26,5,11,15,1600,6.699165751,12,0,1.47050989
7,26,950,1,3.4,2.1,3,26,8,11,15,1600,4.829111309,10,0,-0.212699077
7,26,950,1,3.4,2.1,3,26,11,11,15,1600,9.420162184,10,0,-0.681709964
7,26,950,1,3.4,2.1,3,26,14,11,15,1600,6.739014569,9,0,-0.738089203
7,26,950,1,3.4,2.1,3,26,17,11,15,1600,9.128946992,11,0,0.030266167
7,26,950,1,3.4,2.1,3,26,20,11,15,1600,30.62864871,16,0,-0.661839289
7,26,950,1,3.4,2.1,3,26,23,11,15,1600,6.71494842,14,0,0.418245401
7,26,800,6,3.4,2.1,1,14,26,11,15,1600,17.35071833,88,0,0.622045709
7,26,950,1,3.4,2.1,3,26,29,11,15,1600,15.10107801,14,0,-0.916193966
7,26,950,1,3.4,2.1,3,29,2,11,15,1600,9.110792538,20,0,-0.103217972
7,26,950,1,3.4,2.1,3,29,5,11,15,1600,11.81475884,15,0,-0.263066459
7,26,950,1,3.4,2.1,3,29,8,11,15,1600,35.36202604,16,0,-1.200268982
7,26,950,1,3.4,2.1,3,29,11,11,15,1600,9.224144313,11,0,1.274117006
7,26,950,1,3.4,2.1,3,29,14,11,15,1600,6.699165751,7,0,2.246725654
7,26,950,1,3.4,2.1,3,29,17,11,15,1600,6.243698306,14,0,1.231509399
7,26,950,1,3.4,2.1,3,29,20,11,15,1600,11.63019288,13,0,-0.607714986
7,26,950,1,3.4,2.1,3,29,23,11,15,1600,5.65080883,7,0,-0.000464391
7,26,950,1,3.4,2.1,3,29,26,11,15,1600,41.77318662,7.5,0,-2.420404494
7,26,950,1,3.4,2.1,3,29,29,11,15,1600,13.77984334,11,0,-0.861738631
7,26,950,1,3.4,2.1,5,2,2,11,15,1600,3.5968459,6,0,1.264026855
7,26,950,1,3.4,2.1,5,2,5,11,15,1600,3.5968459,10,0,0.988820114
7,26,950,1,3.4,2.1,5,2,8,11,15,1600,4.315746337,4,0,1.00434301
7,26,950,1,3.4,2.1,5,2,11,11,15,1600,3.81785989,5,0,0.8740516
7,26,950,1,3.4,2.1,5,2,14,11,15,1600,3.530087707,4,0,-0.63733565
7,26,950,1,3.4,2.1,5,2,17,11,15,1600,0.870104264,2,0,-0.122506496
7,26,950,1,3.4,2.1,5,2,20,11,15,1600,4.281797751,3,0,-0.084787256
7,26,950,1,3.4,2.1,5,2,23,11,15,1600,4.281797751,3,0,-0.084787256
7,26,950,1,3.4,2.1,5,2,26,11,15,1600,0.538007271,2,0,5.455913526
7,26,950,1,3.4,2.1,5,2,29,11,15,1600,0,1,0,0
7,26,950,1,3.4,2.1,5,5,2,11,15,1600,9.121757365,11,0,0.259126299
7,26,950,1,3.4,2.1,5,5,5,11,15,1600,8.107639008,5,0,-0.263469846
7,26,950,1,3.4,2.1,5,5,8,11,15,1600,1.809910333,3,0,6.664772413
7,26,950,1,3.4,2.1,5,5,11,11,15,1600,0.870104264,4,0,1.439040799
7,26,950,1,3.4,2.1,5,5,14,11,15,1600,1.363029995,2,0,0.154943977
7,26,950,1,3.4,2.1,5,5,17,11,15,1600,4.629592291,2,0,-0.716871574
7,26,950,1,3.4,2.1,5,5,20,11,15,1600,0,0,0,0
7,26,950,1,3.4,2.1,5,5,23,11,15,1600,0.538007271,1,0,0
7,26,950,1,3.4,2.1,5,5,26,11,15,1600,0,0,0,0
7,26,950,1,3.4,2.1,5,5,29,11,15,1600,3.602191571,1,0,0
7,26,950,1,3.4,2.1,5,8,2,11,15,1600,4.315746337,3,0,-0.593830987
7,26,950,1,3.4,2.1,5,8,5,11,15,1600,2.924650556,3,0,0.261324376
7,26,950,1,3.4,2.1,5,8,8,11,15,1600,0.870104264,2,0,-0.122506496
7,26,950,1,3.4,2.1,5,8,11,11,15,1600,4.152990791,1,0,0
7,26,950,1,3.4,2.1,5,8,14,11,15,1600,0,0,0,0
7,26,950,1,3.4,2.1,5,8,17,11,15,1600,0,0,0,0
7,26,950,1,3.4,2.1,5,8,20,11,15,1600,0.538007271,1,0,0
7,26,950,1,3.4,2.1,5,8,23,11,15,1600,3.602191571,3,0,-0.213408642
7,26,950,1,3.4,2.1,5,8,26,11,15,1600,1.24430225,1,0,0
7,26,950,1,3.4,2.1,5,8,29,11,15,1600,1.24430225,1,0,0
7,26,950,1,3.4,2.1,5,11,2,11,15,1600,2.924650556,3,0,-0.446183957
7,26,950,1,3.4,2.1,5,11,5,11,15,1600,3.997910189,3,0,-1.202101193
7,26,950,1,3.4,2.1,5,11,8,11,15,1600,4.629592291,2,0,-0.716871574
7,26,950,1,3.4,2.1,5,11,11,11,15,1600,0,0,0,0
7,26,950,1,3.4,2.1,5,11,14,11,15,1600,0,0,0,0
7,26,950,1,3.4,2.1,5,11,17,11,15,1600,1.24430225,2,0,7.64818387
7,26,950,1,3.4,2.1,5,11,20,11,15,1600,1.24430225,1,0,0
7,26,950,1,3.4,2.1,5,11,23,11,15,1600,0,0,0,0
7,26,950,1,3.4,2.1,5,11,26,11,15,1600,0,0,0,0
7,26,950,1,3.4,2.1,5,11,29,11,15,1600,0,0,0,0
7,26,950,1,3.4,2.1,5,14,2,11,15,1600,4.914939268,3,0,-1.118701855
7,26,950,1,3.4,2.1,5,14,5,11,15,1600,0.497252344,1,0,0
7,26,950,1,3.4,2.1,5,14,8,11,15,1600,0,0,0,0
7,26,950,1,3.4,2.1,5,14,11,11,15,1600,1.24430225,2,0,7.64818387
7,26,950,1,3.4,2.1,5,14,14,11,15,1600,1.24430225,2,0,67.4851685
7,26,950,1,3.4,2.1,5,14,17,11,15,1600,0,0,0,0
7,26,950,1,3.4,2.1,5,14,20,11,15,1600,0,0,0,0
7,26,950,1,3.4,2.1,5,14,23,11,15,1600,0,0,0,0
7,26,950,1,3.4,2.1,5,14,26,11,15,1600,0,0,0,0
7,26,950,1,3.4,2.1,5,14,29,11,15,1600,0,0,0,0
7,26,950,1,3.4,2.1,5,17,2,11,15,1600,1.24430225,2,0,10.02210204
7,26,950,1,3.4,2.1,5,17,5,11,15,1600,1.24430225,2,0,7.64818387
7,26,950,1,3.4,2.1,5,17,8,11,15,1600,0.538007271,1,0,0
7,26,950,1,3.4,2.1,5,17,11,11,15,1600,0,0,0,0
7,26,950,1,3.4,2.1,5,17,14,11,15,1600,0,0,0,0
7,26,950,1,3.4,2.1,5,17,17,11,15,1600,0,0,0,0
7,26,950,1,3.4,2.1,5,17,20,11,15,1600,0,0,0,0
7,26,950,1,3.4,2.1,5,17,23,11,15,1600,0,0,0,0
7,26,950,1,3.4,2.1,5,17,26,11,15,1600,0,0,0,0
7,26,950,1,3.4,2.1,5,17,29,11,15,1600,0,0,0,0
7,26,950,1,3.4,2.1,5,20,2,11,15,1600,0,0,0,0
7,26,950,1,3.4,2.1,5,20,5,11,15,1600,4.486040729,3,0,-1.016839514
7,26,950,1,3.4,2.1,5,20,8,11,15,1600,1.809910333,2,0,36.32510207
7,26,950,1,3.4,2.1,5,20,11,11,15,1600,0,0,0,0
7,26,950,1,3.4,2.1,5,20,14,11,15,1600,0,0,0,0
7,26,950,1,3.4,2.1,5,20,17,11,15,1600,0,0,0,0
7,26,950,1,3.4,2.1,5,20,20,11,15,1600,0,0,0,0
7,26,950,1,3.4,2.1,5,20,23,11,15,1600,0,0,0,0
7,26,950,1,3.4,2.1,5,20,26,11,15,1600,0,0,0,0
7,26,950,1,3.4,2.1,5,20,29,11,15,1600,0,0,0,0
7,26,950,1,3.4,2.1,5,23,2,11,15,1600,0,0,0,0
7,26,950,1,3.4,2.1,5,23,5,11,15,1600,0.237941216,1,0,0
7,26,950,1,3.4,2.1,5,23,8,11,15,1600,1.24430225,1,0,0
7,26,950,1,3.4,2.1,5,23,11,11,15,1600,0,0,0,0
7,26,950,1,3.4,2.1,5,23,14,11,15,1600,0,0,0,0
7,26,950,1,3.4,2.1,5,23,17,11,15,1600,0,0,0,0
7,26,950,1,3.4,2.1,5,23,20,11,15,1600,0,0,0,0
