sma_slow,sma_mid,sma_fast,atr,lowside,highside,rsi_filter,k_period,d_period,rsi_period,stoch_period,sma_filter,Drawd,Total trade,PnL,SQN
15,26,800,156,3.4,2.1,1,3,3,11,15,1600,26.053661329537295,162.0,0.0,3.5382388591681986
15,26,800,161,3.4,2.1,1,3,3,11,15,1600,26.061682494656797,162.0,0.0,3.535471272759514
15,26,800,166,3.4,2.1,1,3,3,11,15,1600,26.06995140527723,162.0,0.0,3.5327394965734875
15,26,800,171,3.4,2.1,1,3,3,11,15,1600,26.078438862537684,162.0,0.0,3.5300348714517136
15,26,800,176,3.4,2.1,1,3,3,11,15,1600,26.08711758041014,162.0,0.0,3.5273501642148077
15,26,800,181,3.4,2.1,1,3,3,11,15,1600,26.095962261433677,162.0,0.0,3.524679304340524
15,26,800,186,3.4,2.1,1,3,3,11,15,1600,26.10494960370814,162.0,0.0,3.522017167425483
15,26,800,191,3.4,2.1,1,3,3,11,15,1600,26.114058263261327,162.0,0.0,3.5193594092544394
15,26,800,196,3.4,2.1,1,3,3,11,15,1600,26.123268776541966,162.0,0.0,3.51670232592954
15,26,950,1,3.4,2.1,1,3,3,11,15,1600,13.403370969490904,162.0,0.0,4.15199424080789
15,26,950,6,3.4,2.1,1,3,3,11,15,1600,18.787096565156617,161.0,0.0,4.280486469152973
15,26,950,11,3.4,2.1,1,3,3,11,15,1600,19.575589399599718,161.0,0.0,3.1618306230917397
15,26,950,16,3.4,2.1,1,3,3,11,15,1600,20.212761025660722,162.0,0.0,3.233789715218181
15,26,950,21,3.4,2.1,1,3,3,11,15,1600,20.613530796946847,163.0,0.0,2.6685586074321397
15,26,950,26,3.4,2.1,1,3,3,11,15,1600,20.86106235975547,162.0,0.0,2.7438270186374107
15,26,950,31,3.4,2.1,1,3,3,11,15,1600,21.019901160909743,160.0,0.0,2.6048941286835787
15,26,950,36,3.4,2.1,1,3,3,11,15,1600,21.124919678143492,160.0,0.0,2.4977558560161843
15,26,950,41,3.4,2.1,1,3,3,11,15,1600,21.193483069287794,160.0,0.0,2.6424060846286386
15,26,950,46,3.4,2.1,1,3,3,11,15,1600,17.515134629621762,159.0,0.0,2.76291896984612
15,26,950,51,3.4,2.1,1,3,3,11,15,1600,21.002073393669676,159.0,0.0,2.5942429369468263
15,26,950,56,3.4,2.1,1,3,3,11,15,1600,21.218830679653564,159.0,0.0,2.5766482920360128
15,26,950,61,3.4,2.1,1,3,3,11,15,1600,21.391853407039566,159.0,0.0,2.5629256749747986
15,26,950,66,3.4,2.1,1,3,3,11,15,1600,21.529707356171603,159.0,0.0,2.5522388710355504
15,26,950,71,3.4,2.1,1,3,3,11,15,1600,18.18183760555752,159.0,0.0,2.9455002260680683
15,26,950,76,3.4,2.1,1,3,3,11,15,1600,18.2308986143819,158.0,0.0,2.83495554833143
15,26,950,81,3.4,2.1,1,3,3,11,15,1600,21.411789999995616,159.0,0.0,2.711669408587306
15,26,950,86,3.4,2.1,1,3,3,11,15,1600,21.417233815724767,159.0,0.0,2.701613012380644
15,26,950,91,3.4,2.1,1,3,3,11,15,1600,21.419728061360892,159.0,0.0,2.989442337972114
15,26,950,96,3.4,2.1,1,3,3,11,15,1600,21.419940528174994,159.0,0.0,2.981529084874608
15,26,950,101,3.4,2.1,1,3,3,11,15,1600,21.418403919098832,159.0,0.0,2.974680921763107
15,26,950,106,3.4,2.1,1,3,3,11,15,1600,21.415543466627227,158.0,0.0,3.610369104159837
15,26,950,111,3.4,2.1,1,3,3,11,15,1600,21.411698622318067,158.0,0.0,3.6057147481425775
15,26,950,116,3.4,2.1,1,3,3,11,15,1600,21.40714016125761,158.0,0.0,3.601471373558658
15,26,950,121,3.4,2.1,1,3,3,11,15,1600,21.402083738327057,158.0,0.0,3.5975657418966303
15,26,950,126,3.4,2.1,1,3,3,11,15,1600,21.396700687037086,158.0,0.0,3.5939377407999755
15,26,950,131,3.4,2.1,1,3,3,11,15,1600,21.39112666210091,158.0,0.0,3.590537941027058
15,26,950,136,3.4,2.1,1,3,3,11,15,1600,21.385468583804027,158.0,0.0,3.587325614356975
15,26,950,141,3.4,2.1,1,3,3,11,15,1600,21.37981023545999,158.0,0.0,3.584267125322443
15,26,950,146,3.4,2.1,1,3,3,11,15,1600,21.374216785097726,158.0,0.0,3.5813346240676545
15,26,950,151,3.4,2.1,1,3,3,11,15,1600,21.36873844314645,158.0,0.0,3.5785049849445794
15,26,950,156,3.4,2.1,1,3,3,11,15,1600,21.363413423001887,158.0,0.0,3.5757589454544996
15,26,950,161,3.4,2.1,1,3,3,11,15,1600,21.358270336594515,158.0,0.0,3.5730804065097055
15,26,950,166,3.4,2.1,1,3,3,11,15,1600,21.353330132452825,158.0,0.0,3.5704558678383633
15,26,950,171,3.4,2.1,1,3,3,11,15,1600,21.348607658403512,158.0,0.0,3.567873963483291
15,26,950,176,3.4,2.1,1,3,3,11,15,1600,21.344112920240374,158.0,0.0,3.565325086416945
15,26,950,181,3.4,2.1,1,3,3,11,15,1600,21.33985209609125,158.0,0.0,3.5628010900932385
15,26,950,186,3.4,2.1,1,3,3,11,15,1600,21.33582834662857,158.0,0.0,3.5602950399627584
15,26,950,191,3.4,2.1,1,3,3,11,15,1600,21.332042466257935,158.0,0.0,3.5578010184347284
15,26,950,196,3.4,2.1,1,3,3,11,15,1600,21.328493396964593,158.0,0.0,3.5553139587562623
15,29,800,1,3.4,2.1,1,3,3,11,15,1600,13.403370969490904,161.0,0.0,3.925154898007562
15,29,800,6,3.4,2.1,1,3,3,11,15,1600,21.068513895073732,161.0,0.0,4.317380338878417
15,29,800,11,3.4,2.1,1,3,3,11,15,1600,21.33150678591326,161.0,0.0,3.199465484826314
15,29,800,16,3.4,2.1,1,3,3,11,15,1600,20.212761025660726,162.0,0.0,3.2724509466409724
15,29,800,21,3.4,2.1,1,3,3,11,15,1600,20.938700500845858,163.0,0.0,2.708712254148288
15,29,800,26,3.4,2.1,1,3,3,11,15,1600,21.79600908334854,162.0,0.0,2.787103629402507
15,29,800,31,3.4,2.1,1,3,3,11,15,1600,22.46261137769669,160.0,0.0,2.6497544218896896
15,29,800,36,3.4,2.1,1,3,3,11,15,1600,21.67492105386314,160.0,0.0,2.5438783497582214
15,29,800,41,3.4,2.1,1,3,3,11,15,1600,22.074488690404237,160.0,0.0,2.6912445578197124
15,29,800,46,3.4,2.1,1,3,3,11,15,1600,18.73830276139952,159.0,0.0,2.811127144642901
15,29,800,51,3.4,2.1,1,3,3,11,15,1600,23.229296244481247,159.0,0.0,2.6437985408734055
15,29,800,56,3.4,2.1,1,3,3,11,15,1600,23.447594825443733,159.0,0.0,2.6268128714515178
15,29,800,61,3.4,2.1,1,3,3,11,15,1600,23.624231734100555,159.0,0.0,2.6135848227111795
